AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	misc_param	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	geo_loc_name	host	isolation_source	lat_lon
253	SAMN05943444	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319498	E3T4	2016-11-04	13	8	2016-11-09	SRR4826429	SRS1775720	E3T3	20-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943502	contigs sra	ncbi		SRX2319499	C1T5	2016-11-04	7	4	2016-11-09	SRR4826431	SRS1775721	C1T4	27-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943503	contigs sra	ncbi		SRX2319500	C2T5	2016-11-04	4	3	2016-11-09	SRR4826432	SRS1775722	C2T4	27-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943500	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319501	B5T5	2016-11-04	8	5	2016-11-09	SRR4826434	SRS1775723	B5T4	27-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943501	contigs sra	sra-sos	sra-sos.public	SRX2319502	B6T5	2016-11-04	4	3	2016-11-09	SRR4826435	SRS1775724	B6T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943498	contigs sra	ncbi		SRX2319503	B3T5	2016-11-04	6	4	2016-11-09	SRR4826437	SRS1775725	B3T4	27-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943499	contigs sra	sra-sos	sra-sos.public	SRX2319504	B4T5	2016-11-04	8	5	2016-11-09	SRR4826438	SRS1775726	B4T4	27-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943496	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319505	B1T5	2016-11-04	3	2	2016-11-09	SRR4826440	SRS1775727	B1T4	27-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943497	contigs sra	sra-sos	sra-sos.public	SRX2319506	B2T5	2016-11-04	2	1	2016-11-09	SRR4826442	SRS1775728	B2T4	27-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943494	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319507	A5T5	2016-11-04	5	3	2016-11-09	SRR4826444	SRS1775729	A5T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943495	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319508	A6T5	2016-11-04	6	3	2016-11-09	SRR4826447	SRS1775730	A6T4	27-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943435	contigs sra	ncbi		SRX2319509	C6T4	2016-11-04	4	3	2016-11-09	SRR4826450	SRS1775731	C6T3	20-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943283	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319510	B4T1	2016-11-04	11	7	2016-11-09	SRR4826453	SRS1775732	B4T1	08-Oct-2014	PlotLocation:B4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943282	contigs sra	ncbi		SRX2319511	B3T1	2016-11-04	5	3	2016-11-09	SRR4826456	SRS1775733	B3T1	08-Oct-2014	PlotLocation:B3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943434	contigs sra	ncbi		SRX2319512	C5T4	2016-11-04	2	1	2016-11-09	SRR4826458	SRS1775734	C5T3	20-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943285	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319513	B6T1	2016-11-04	9	6	2016-11-09	SRR4826459	SRS1775735	B6T1	08-Oct-2014	PlotLocation:B6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943452	contigs sra	ncbi		SRX2319514	F5T4	2016-11-04	6	3	2016-11-09	SRR4826460	SRS1775736	F5T3	20-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943274	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319515	A1T1	2016-11-04	10	6	2016-11-09	SRR4826462	SRS1775737	A1T1	08-Oct-2014	PlotLocation:A1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943275	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319516	A2T1	2016-11-04	16	10	2016-11-09	SRR4826463	SRS1775738	A2T1	08-Oct-2014	PlotLocation:A2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943276	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319517	A3T1	2016-11-04	17	10	2016-11-09	SRR4826467	SRS1775739	A3T1	08-Oct-2014	PlotLocation:A3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943453	contigs sra	ncbi		SRX2319518	F6T4	2016-11-04	7	4	2016-11-09	SRR4826470	SRS1775740	F6T3	20-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943278	contigs sra	ncbi		SRX2319519	A5T1	2016-11-04	11	7	2016-11-09	SRR4826473	SRS1775741	A5T1	08-Oct-2014	PlotLocation:A5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943279	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319520	A6T1	2016-11-04	18	11	2016-11-09	SRR4826476	SRS1775742	A6T1	08-Oct-2014	PlotLocation:A6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943280	contigs sra	ncbi		SRX2319521	B1T1	2016-11-04	13	8	2016-11-09	SRR4826479	SRS1775743	B1T1	08-Oct-2014	PlotLocation:B1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943281	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319522	B2T1	2016-11-04	7	5	2016-11-09	SRR4826480	SRS1775744	B2T1	08-Oct-2014	PlotLocation:B2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943439	contigs sra	ncbi		SRX2319523	D4T4	2016-11-04	1	0	2016-11-09	SRR4826482	SRS1775746	D4T3	20-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943438	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319524	D3T4	2016-11-04	4	3	2016-11-09	SRR4826484	SRS1775745	D3T3	20-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943441	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319525	D6T4	2016-11-04	3	2	2016-11-09	SRR4826485	SRS1775747	D6T3	20-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943440	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319526	D5T4	2016-11-04	1	0	2016-11-09	SRR4826488	SRS1775748	D5T3	20-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943513	contigs sra	ncbi		SRX2319527	D6T5	2016-11-04	5	3	2016-11-09	SRR4826492	SRS1775749	D6T4	27-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943512	contigs sra	ncbi		SRX2319528	D5T5	2016-11-04	9	5	2016-11-09	SRR4826497	SRS1775750	D5T4	27-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943437	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319529	D2T4	2016-11-04	2	1	2016-11-09	SRR4826500	SRS1775751	D2T3	20-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943436	contigs sra	ncbi		SRX2319530	D1T4	2016-11-04	2	1	2016-11-09	SRR4826502	SRS1775752	D1T3	20-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943509	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319531	D2T5	2016-11-04	3	2	2016-11-09	SRR4826504	SRS1775753	D2T4	27-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943508	contigs sra	ncbi		SRX2319532	D1T5	2016-11-04	8	5	2016-11-09	SRR4826506	SRS1775754	D1T4	27-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943511	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319533	D4T5	2016-11-04	1	1	2016-11-09	SRR4826509	SRS1775755	D4T4	27-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943510	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319534	D3T5	2016-11-04	2	1	2016-11-09	SRR4826513	SRS1775756	D3T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943505	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319535	C4T5	2016-11-04	4	3	2016-11-09	SRR4826517	SRS1775757	C4T4	27-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943504	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319536	C3T5	2016-11-04	6	4	2016-11-09	SRR4826519	SRS1775758	C3T4	27-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943507	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319537	C6T5	2016-11-04	1	1	2016-11-09	SRR4826522	SRS1775759	C6T4	27-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943506	contigs sra	sra-sos	sra-sos.public	SRX2319538	C5T5	2016-11-04	0	0	2016-11-09	SRR4826528	SRS1775760	C5T4	27-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943355	contigs sra	ncbi		SRX2319539	B4T3	2016-11-04	5	3	2016-11-09	SRR4826532	SRS1775761	B4T2	15-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943286	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319540	C1T1	2016-11-04	9	6	2016-11-09	SRR4826533	SRS1775762	C1T1	08-Oct-2014	PlotLocation:C1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943287	contigs sra	ncbi		SRX2319541	C2T1	2016-11-04	7	4	2016-11-09	SRR4826535	SRS1775763	C2T1	08-Oct-2014	PlotLocation:C2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943284	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319542	B5T1	2016-11-04	12	8	2016-11-09	SRR4826537	SRS1775764	B5T1	08-Oct-2014	PlotLocation:B5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943293	contigs sra	ncbi		SRX2319543	D2T1	2016-11-04	21	13	2016-11-09	SRR4826539	SRS1775765	D2T1	08-Oct-2014	PlotLocation:D2	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943290	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319544	C5T1	2016-11-04	6	4	2016-11-09	SRR4826540	SRS1775766	C5T1	08-Oct-2014	PlotLocation:C5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943291	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319545	C6T1	2016-11-04	10	6	2016-11-09	SRR4826542	SRS1775767	C6T1	08-Oct-2014	PlotLocation:C6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943288	contigs sra	ncbi		SRX2319546	C3T1	2016-11-04	5	3	2016-11-09	SRR4826543	SRS1775768	C3T1	08-Oct-2014	PlotLocation:C3	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943289	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319547	C4T1	2016-11-04	5	3	2016-11-09	SRR4826545	SRS1775769	C4T1	08-Oct-2014	PlotLocation:C4	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943292	contigs sra	ncbi		SRX2319548	D1T1	2016-11-04	7	4	2016-11-09	SRR4826546	SRS1775770	D1T1	08-Oct-2014	PlotLocation:D1	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943302	contigs sra	ncbi		SRX2319549	E5T1	2016-11-04	7	4	2016-11-09	SRR4826549	SRS1775771	E5T1	08-Oct-2014	PlotLocation:E5	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943372	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319550	E3T3	2016-11-04	5	3	2016-11-09	SRR4826550	SRS1775772	E3T2	15-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943327	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319551	I6T1	2016-11-04	6	4	2016-11-09	SRR4826551	SRS1775773	I6T1	09-Oct-2014	PlotLocation:I6	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943554	contigs sra	ncbi		SRX2319552	K5T5	2016-11-04	3	2	2016-11-09	SRR4826553	SRS1775774	K5T4	28-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943555	contigs sra	ncbi		SRX2319553	K6T5	2016-11-04	5	3	2016-11-09	SRR4826554	SRS1775775	K6T4	28-Oct-2014	Treatment:2-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943556	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319554	L1T5	2016-11-04	8	5	2016-11-09	SRR4826556	SRS1775776	L1T4	28-Oct-2014	Treatment:2-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943557	contigs sra	ncbi		SRX2319555	L2T5	2016-11-04	7	4	2016-11-09	SRR4826559	SRS1775777	L2T4	28-Oct-2014	Treatment:6-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943558	contigs sra	ncbi		SRX2319556	L3T5	2016-11-04	10	6	2016-11-09	SRR4826563	SRS1775778	L3T4	28-Oct-2014	Treatment:6-low	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943559	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319557	L4T5	2016-11-04	8	5	2016-11-09	SRR4826566	SRS1775779	L4T4	28-Oct-2014	Treatment:6-high	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
253	SAMN05943560	contigs sra	ncbi sra-sos	sra-sos.public	SRX2319558	L5T5	2016-11-04	1	1	2016-11-09	SRR4826569	SRS1775780	L5T4	28-Oct-2014	Treatment:2-mid	AMPLICON	PRJNA350672	Metagenome or environmental	UC DAVIS	public	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	marine sediment metagenome	ILLUMINA	SRP092441	USA:Californai:Bodega Bay	Zostera marina	Soil	38.32 N 123.05 W
