AvgSpotLen	BioSample	BioSampleModel	Cultivar	DATASTORE_provider	DATASTORE_region	Experiment	ID	InsertSize	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	Plant	ReleaseDate	Rice_Field	Run	SRA_Sample	Sample_Name	collection_date	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study
490	SAMN02929705	MIGS/MIMS/MIMARKS.host-associated	93-11	sra-sos	sra-sos.public	SRX659990	JE.Soil.14	250	PAIRED	GHRun1	2016-06-09	19	11		2014-07-26		SRR1524384	SRS664989	JE.Soil.14	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928867	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659951		250	PAIRED	FieldRun1	2016-06-09	29	20	7	2016-06-09	Spooner_Airstrip	SRR1524385	SRS664950	JE.Lundberg.68	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.47778 N 122.17889 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929706	MIGS/MIMS/MIMARKS.host-associated	93-11	sra-sos	sra-sos.public	SRX659993	JE.Soil.15	250	PAIRED	GHRun1	2016-06-09	23	13		2014-07-26		SRR1524386	SRS664993	JE.Soil.15	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928869	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659953		250	PAIRED	FieldRun1	2016-06-09	39	26	8	2016-06-09	Spooner_Airstrip	SRR1524388	SRS664951	JE.Lundberg.70	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	39.47778 N 122.17889 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929707	MIGS/MIMS/MIMARKS.host-associated	93-11	sra-sos	sra-sos.public	SRX659996	JE.Soil.16	250	PAIRED	GHRun1	2016-06-09	20	12		2014-07-26		SRR1524389	SRS664994	JE.Soil.16	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928868	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659952		250	PAIRED	FieldRun1	2016-06-09	31	21	7	2016-06-09	Spooner_Airstrip	SRR1524390	SRS664952	JE.Lundberg.69	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.47778 N 122.17889 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929708	MIMS.me	Soil	sra-sos	sra-sos.public	SRX659998	JE.Soil.17	250	PAIRED	GHRun1	2016-06-09	22	13		2014-07-26		SRR1524391	SRS664997	JE.Soil.17	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928870	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659954		250	PAIRED	FieldRun1	2016-06-09	34	23	8	2016-06-09	Spooner_Airstrip	SRR1524392	SRS664953	JE.Lundberg.71	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	39.47778 N 122.17889 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929709	MIGS/MIMS/MIMARKS.host-associated	Glab_E	sra-sos	sra-sos.public	SRX660000	JE.Soil.18	250	PAIRED	GHRun1	2016-06-09	17	10		2014-07-26		SRR1524393	SRS664999	JE.Soil.18	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928871	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659955		250	PAIRED	FieldRun1	2016-06-09	36	24	8	2016-06-09	Spooner_Airstrip	SRR1524394	SRS664954	JE.Lundberg.72	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	39.47778 N 122.17889 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929710	MIGS/MIMS/MIMARKS.host-associated	Glab_E	sra-sos	sra-sos.public	SRX660003	JE.Soil.19	250	PAIRED	GHRun1	2016-06-09	25	15		2014-07-26		SRR1524395	SRS665003	JE.Soil.19	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928872	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659956		250	PAIRED	FieldRun1	2016-06-09	62	42	1	2016-06-09	DS_RR	SRR1524396	SRS664955	JE.Lundberg.97	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928873	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659957		250	PAIRED	FieldRun1	2016-06-09	51	35	1	2016-06-09	DS_RR	SRR1524397	SRS664956	JE.Lundberg.98	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929711	MIGS/MIMS/MIMARKS.host-associated	Glab_E	sra-sos	sra-sos.public	SRX660007	JE.Soil.20	250	PAIRED	GHRun1	2016-06-09	19	11		2014-07-26		SRR1524398	SRS665006	JE.Soil.20	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928874	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659958		250	PAIRED	FieldRun1	2016-06-09	27	18	1	2016-06-09	DS_RR	SRR1524399	SRS664957	JE.Lundberg.99	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928875	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659959		250	PAIRED	FieldRun1	2016-06-09	49	33	2	2014-07-26	DS_RR	SRR1524400	SRS664958	JE.Lundberg.100	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929712	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660009	JE.Soil.21	250	PAIRED	GHRun1	2016-06-09	16	10		2014-07-26		SRR1524401	SRS665008	JE.Soil.21	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928877	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659961		250	PAIRED	FieldRun1	2016-06-09	38	25	2	2014-07-26	DS_RR	SRR1524402	SRS664959	JE.Lundberg.102	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929713	MIGS/MIMS/MIMARKS.host-associated	Glab_B	sra-sos	sra-sos.public	SRX660012	JE.Soil.22	250	PAIRED	GHRun1	2016-06-09	24	14		2014-07-26		SRR1524403	SRS665011	JE.Soil.22	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928878	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659962		250	PAIRED	FieldRun1	2016-06-09	39	27	3	2014-07-26	DS_RR	SRR1524404	SRS664960	JE.Lundberg.103	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929714	MIGS/MIMS/MIMARKS.host-associated	Glab_B	sra-sos	sra-sos.public	SRX660014	JE.Soil.23	250	PAIRED	GHRun1	2016-06-09	28	17		2014-07-26		SRR1524405	SRS665013	JE.Soil.23	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928879	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659963		250	PAIRED	FieldRun1	2016-06-09	41	28	3	2014-07-26	DS_RR	SRR1524406	SRS664961	JE.Lundberg.104	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929715	MIGS/MIMS/MIMARKS.host-associated	Glab_B	sra-sos	sra-sos.public	SRX660017	JE.Soil.24	250	PAIRED	GHRun1	2016-06-09	17	10		2014-07-26		SRR1524407	SRS665016	JE.Soil.24	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928876	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659960		250	PAIRED	FieldRun1	2016-06-09	41	27	2	2014-07-26	DS_RR	SRR1524408	SRS664962	JE.Lundberg.101	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929716	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660020	JE.Soil.26	250	PAIRED	GHRun1	2016-06-09	24	15		2014-07-26		SRR1524409	SRS665019	JE.Soil.26	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928880	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659964		250	PAIRED	FieldRun1	2016-06-09	30	20	3	2014-07-26	DS_RR	SRR1524410	SRS664963	JE.Lundberg.105	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929717	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660022	JE.Soil.27	250	PAIRED	GHRun1	2016-06-09	10	6		2014-07-26		SRR1524411	SRS665021	JE.Soil.27	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928882	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659966		250	PAIRED	FieldRun1	2016-06-09	24	16	4	2014-07-26	DS_RR	SRR1524412	SRS664964	JE.Lundberg.107	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929718	MIGS/MIMS/MIMARKS.host-associated	Nipponebare	sra-sos	sra-sos.public	SRX660025	JE.Soil.28	250	PAIRED	GHRun1	2016-06-09	13	7		2014-09-08		SRR1524413	SRS665024	JE.Soil.28	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928881	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659965		250	PAIRED	FieldRun1	2016-06-09	51	34	4	2014-07-26	DS_RR	SRR1524414	SRS664965	JE.Lundberg.106	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929719	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660027	JE.Soil.29	250	PAIRED	GHRun1	2016-06-09	16	9		2014-07-26		SRR1524415	SRS665026	JE.Soil.29	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928883	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659967		250	PAIRED	FieldRun1	2016-06-09	28	19	4	2014-07-26	DS_RR	SRR1524416	SRS664966	JE.Lundberg.108	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929720	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660029	JE.Soil.30	250	PAIRED	GHRun1	2016-06-09	16	9		2014-07-26		SRR1524417	SRS665028	JE.Soil.30	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928884	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659968		250	PAIRED	FieldRun1	2016-06-09	35	24	5	2014-07-26	DS_RR	SRR1524418	SRS664967	JE.Lundberg.109	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929721	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660032	JE.Soil.31	250	PAIRED	GHRun1	2016-06-09	1	1		2014-07-26		SRR1524419	SRS665031	JE.Soil.31	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928885	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659969		250	PAIRED	FieldRun1	2016-06-09	42	28	5	2014-07-26	DS_RR	SRR1524420	SRS664968	JE.Lundberg.110	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929722	MIGS/MIMS/MIMARKS.host-associated	M104	sra-sos	sra-sos.public	SRX660034	JE.Soil.32	250	PAIRED	GHRun1	2016-06-09	32	19		2014-07-26		SRR1524421	SRS665033	JE.Soil.32	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928886	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659970		250	PAIRED	FieldRun1	2016-06-09	40	27	5	2014-07-26	DS_RR	SRR1524422	SRS664969	JE.Lundberg.111	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929723	MIMS.me	Soil	sra-sos	sra-sos.public	SRX660037	JE.Soil.33	250	PAIRED	GHRun1	2016-06-09	16	9		2014-07-26		SRR1524423	SRS665036	JE.Soil.33	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928887	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659971		250	PAIRED	FieldRun1	2016-06-09	44	30	6	2014-07-26	DS_RR	SRR1524424	SRS664970	JE.Lundberg.112	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929724	MIMS.me	IR50	sra-sos	sra-sos.public	SRX660039	JE.Soil.34	250	PAIRED	GHRun1	2016-06-09	12	7		2014-07-26		SRR1524425	SRS665038	JE.Soil.34	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928888	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659972		250	PAIRED	FieldRun1	2016-06-09	35	24	6	2014-07-26	DS_RR	SRR1524426	SRS664971	JE.Lundberg.113	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929725	MIGS/MIMS/MIMARKS.host-associated	IR50	sra-sos	sra-sos.public	SRX660042	JE.Soil.35	250	PAIRED	GHRun1	2016-06-09	13	8		2014-07-26		SRR1524427	SRS665041	JE.Soil.35	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928889	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659973		250	PAIRED	FieldRun1	2016-06-09	39	27	6	2014-07-26	DS_RR	SRR1524428	SRS664972	JE.Lundberg.114	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929726	MIGS/MIMS/MIMARKS.host-associated	IR50	sra-sos	sra-sos.public	SRX660044	JE.Soil.36	250	PAIRED	GHRun1	2016-06-09	23	13		2014-07-26		SRR1524429	SRS665043	JE.Soil.36	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928890	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659974		250	PAIRED	FieldRun1	2016-06-09	43	30	7	2014-07-26	DS_RR	SRR1524430	SRS664973	JE.Lundberg.115	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929727	MIGS/MIMS/MIMARKS.host-associated	Soil	sra-sos	sra-sos.public	SRX660045	JE.Soil.37	250	PAIRED	GHRun1	2016-06-09	29	17		2014-07-26		SRR1524431	SRS665044	JE.Soil.37	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk Soil	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929728	MIMS.me	93-11	sra-sos	sra-sos.public	SRX660047	JE.Soil.38	250	PAIRED	GHRun1	2016-06-09	16	10		2014-07-26		SRR1524432	SRS665046	JE.Soil.38	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928891	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659975		250	PAIRED	FieldRun1	2016-06-09	32	22	7	2014-07-26	DS_RR	SRR1524433	SRS664974	JE.Lundberg.116	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929729	MIGS/MIMS/MIMARKS.host-associated	93-11	sra-sos	sra-sos.public	SRX660050	JE.Soil.39	250	PAIRED	GHRun1	2016-06-09	14	8		2014-07-26		SRR1524434	SRS665049	JE.Soil.39	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928892	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659976		250	PAIRED	FieldRun1	2016-06-09	31	21	7	2014-07-26	DS_RR	SRR1524435	SRS664975	JE.Lundberg.117	2013-07-08	Rice Paddy	Rice Paddy	Endosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928893	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659977		250	PAIRED	FieldRun1	2016-06-09	44	30	8	2014-07-26	DS_RR	SRR1524436	SRS664976	JE.Lundberg.118	2013-07-08	Rice Paddy	Rice Paddy	Rhizosphere	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
490	SAMN02929730	MIGS/MIMS/MIMARKS.host-associated	93-11	sra-sos	sra-sos.public	SRX660052	JE.Soil.40	250	PAIRED	GHRun1	2016-06-09	16	9		2014-07-26		SRR1524437	SRS665051	JE.Soil.40	2013-05-06	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Arbuckle, California	Oryza sativa	39.011732 N 121.922118 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN02928894	MIGS/MIMS/MIMARKS.host-associated		sra-sos	sra-sos.public	SRX659978		250	PAIRED	FieldRun1	2016-06-09	33	22	8	2014-07-26	DS_RR	SRR1524438	SRS664977	JE.Lundberg.119	2013-07-08	Rice Paddy	Rice Paddy	Rhizoplane	USA: California, Central Valley	Rice	38.8025 N 121.45583 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
